bucket,line
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.q: void <init>(android.content.Context,android.util.AttributeSet,int)> -> <android.widget.ImageView: void <init>(android.content.Context,android.util.AttributeSet,int)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzbxl: java.lang.String readString()> -> <java.lang.String: void <init>(byte[],int,int,java.nio.charset.Charset)>"
well_formed_call_should_have_been_allowed,<com.b.a.o: com.b.a.i a(org.w3c.dom.Node)> -> <com.b.a.k: void <init>(java.lang.String)>
well_formed_call_should_have_been_allowed,<android.support.v4.view.accessibility.AccessibilityNodeInfoCompat: void <init>(java.lang.Object)> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<com.trentapps.oil.MainActivity: java.lang.String b(java.lang.String)> -> <java.lang.String: void <init>(java.lang.String)>
well_formed_call_should_have_been_allowed,"<com.crashlytics.android.core.CrashlyticsCore: void <init>(float,com.crashlytics.android.core.CrashlyticsListener,com.crashlytics.android.core.PinningInfoProvider,boolean)> -> <com.crashlytics.android.core.CrashlyticsCore: void <init>(float,com.crashlytics.android.core.CrashlyticsListener,com.crashlytics.android.core.PinningInfoProvider,boolean,java.util.concurrent.ExecutorService)>"
well_formed_call_should_have_been_allowed,<com.google.android.gms.internal.ei: void <init>()> -> <com.google.android.gms.internal.ep: java.lang.String d()>
well_formed_call_should_have_been_allowed,<android.support.v4.util.ArrayMap: void <init>()> -> <android.support.v4.util.SimpleArrayMap: void <init>()>
well_formed_call_should_have_been_allowed,"<com.google.common.collect.ImmutableMapEntry: void <init>(java.lang.Object,java.lang.Object)> -> <com.google.common.collect.ImmutableEntry: void <init>(java.lang.Object,java.lang.Object)>"
well_formed_call_should_have_been_allowed,"<com.pixlr.model.sticker.a: com.pixlr.model.k a(com.pixlr.model.f,com.pixlr.utilities.Path,java.lang.String,java.lang.String,int)> -> <com.pixlr.model.k: void <init>(com.pixlr.model.Processor,com.pixlr.model.c,java.lang.String,int,com.pixlr.model.generator.DownloadableFile,com.pixlr.model.generator.DownloadableFile)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzbo: void <init>(com.google.android.gms.internal.zzbo$zza,com.google.android.gms.ads.search.SearchAdRequest)> -> <com.google.android.gms.internal.zzbo$zza: android.os.Bundle zzg(com.google.android.gms.internal.zzbo$zza)>"
well_formed_call_should_have_been_allowed,"<com.fasterxml.jackson.databind.DeserializationFeature: void <clinit>()> -> <com.fasterxml.jackson.databind.DeserializationFeature: void <init>(java.lang.String,int,boolean)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzdr: void <clinit>()> -> <com.google.android.gms.internal.zzdn: com.google.android.gms.internal.zzdn zza(int,java.lang.String,java.lang.Boolean)>"
well_formed_call_should_have_been_allowed,<android.support.v7.widget.DefaultItemAnimator: void <init>()> -> <java.util.ArrayList: void <init>()>
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: void <init>(byte[])> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<com.google.android.gms.internal.zzfx: void <clinit>()> -> <java.lang.Boolean: java.lang.Boolean valueOf(boolean)>
well_formed_call_should_have_been_allowed,"<com.craft.bestskins.h.e: void <init>(java.lang.String,java.lang.String)> -> <com.craft.bestskins.h.a: void <init>(java.lang.String,java.lang.String)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.ads.AdSize: void <init>(int,int,java.lang.String)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,<com.a.a.ak: com.a.a.ak a(java.lang.String)> -> <com.a.a.ak: void <init>(byte[])>
well_formed_call_should_have_been_allowed,"<com.usnaviguide.radarnow.model.RadarStation: void <init>(java.lang.String,java.lang.String,java.lang.String)> -> <android.graphics.RectF: void <init>()>"
well_formed_call_should_have_been_allowed,<com.b.a.g: void <init>()> -> <com.b.a.i: void <init>()>
well_formed_call_should_have_been_allowed,<com.startapp.android.publish.g.a.e.c: byte[] a(java.lang.String)> -> <java.lang.StringBuilder: void <init>(int)>
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.AppCompatTextView: void <init>(android.content.Context,android.util.AttributeSet,int)> -> <android.support.v7.widget.AppCompatBackgroundHelper: void <init>(android.view.View,android.support.v7.widget.AppCompatDrawableManager)>"
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: void <init>(byte[])> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,"<com.facebook.react.uimanager.ViewManagerPropertyUpdater: java.util.Map getNativeProps(java.lang.Class,java.lang.Class)> -> <java.util.HashMap: void <init>()>"
well_formed_call_should_have_been_allowed,"<com.handmark.data.ScCode: void <init>(org.xml.sax.Attributes)> -> <com.handmark.data.sports.SportsObject: void setProperty(java.lang.String,java.lang.String)>"
well_formed_call_should_have_been_allowed,"<io.fabric.sdk.android.services.common.IdManager: void <init>(android.content.Context,java.lang.String,java.lang.String,java.util.Collection)> -> <io.fabric.sdk.android.services.common.AdvertisingInfoProvider: void <init>(android.content.Context)>"
well_formed_call_should_have_been_allowed,<okhttp3.ConnectionSpec: void <clinit>()> -> <okhttp3.ConnectionSpec$Builder: okhttp3.ConnectionSpec build()>
well_formed_call_should_have_been_allowed,<com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory: void <init>(com.google.gson.internal.ConstructorConstructor)> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,"<com.pixlr.model.sticker.Sticker: void <init>(com.pixlr.model.generator.ParcelableImageGenerator,java.lang.String)> -> <java.lang.String: java.lang.String substring(int,int)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzjo: void <init>(android.content.Context,android.view.ViewGroup,com.google.android.gms.internal.zzjp)> -> <com.google.android.gms.internal.zzjo: void <init>(android.content.Context,android.view.ViewGroup,com.google.android.gms.internal.zzjp,com.google.android.gms.ads.internal.overlay.zzk)>"
well_formed_call_should_have_been_allowed,<com.google.android.gms.internal.zzbt: void <clinit>()> -> <java.lang.Boolean: java.lang.Boolean valueOf(boolean)>
well_formed_call_should_have_been_allowed,<cn.jpush.android.util.b: void <clinit>()> -> <java.lang.String: void <init>(char[])>
well_formed_call_should_have_been_allowed,<com.vungle.publisher.aez: void <clinit>()> -> <java.lang.Class: boolean desiredAssertionStatus()>
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: void <init>(byte[])> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<android.support.v4.widget.h: void <init>(android.content.Context)> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.ToolbarWidgetWrapper: void <init>(android.support.v7.widget.Toolbar,boolean,int,int)> -> <android.support.v7.widget.ToolbarWidgetWrapper: void setNavigationIcon(android.graphics.drawable.Drawable)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.ads.AdSize: void <init>(int,int,java.lang.String)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,"<thai.mal.dictionary.WordRec: void <init>(java.lang.String,java.lang.String,java.lang.String)> -> <thai.mal.dictionary.WordRec: void setWordRec(java.lang.String,java.lang.String,java.lang.String)>"
well_formed_call_should_have_been_allowed,<com.idealista.android.app.IdealistaApplication: void initFabric()> -> <com.crashlytics.android.Crashlytics: void <init>()>
well_formed_call_should_have_been_allowed,"<com.pixlr.model.c: void <init>(com.pixlr.model.generator.g,java.lang.String)> -> <com.pixlr.model.c: void <init>(com.pixlr.model.generator.g)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.measurement.internal.zzr$zzb: void <init>(com.google.android.gms.measurement.internal.zzr,java.lang.String,long)> -> <java.lang.StringBuilder: void <init>()>"
well_formed_call_should_have_been_allowed,"<android.support.graphics.drawable.PathParser: void addNode(java.util.ArrayList,char,float[])> -> <android.support.graphics.drawable.PathParser$PathDataNode: void <init>(char,float[])>"
well_formed_call_should_have_been_allowed,<com.usnaviguide.radarnow.api.networking.ServerBalancer: void <init>()> -> <java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
well_formed_call_should_have_been_allowed,"<ape: void a(android.view.View,android.view.ViewTreeObserver$OnGlobalLayoutListener)> -> <apf: void <init>(android.view.View,android.view.ViewTreeObserver$OnGlobalLayoutListener)>"
well_formed_call_should_have_been_allowed,<com.a.a.b: void <init>(byte[])> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzdc: void <clinit>()> -> <com.google.android.gms.internal.zzcy: com.google.android.gms.internal.zzcy zza(int,java.lang.String,java.lang.String)>"
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: void <init>(byte[])> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<br: br a(java.lang.String)> -> <br: void <init>(byte[])>
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.ActionBarOverlayLayout: void <init>(android.content.Context,android.util.AttributeSet)> -> <android.support.v7.widget.ActionBarOverlayLayout: void a(android.content.Context)>"
well_formed_call_should_have_been_allowed,<android.support.v4.app.NotificationManagerCompat: void <clinit>()> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzar: byte[] zzc(byte[],java.lang.String)> -> <javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>"
well_formed_call_should_have_been_allowed,<com.google.android.gms.internal.zzby: void <clinit>()> -> <java.lang.Boolean: java.lang.Boolean valueOf(boolean)>
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzcu: void <clinit>()> -> <com.google.android.gms.internal.zzcq: com.google.android.gms.internal.zzcq zza(int,java.lang.String,java.lang.Boolean)>"
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.m: void a(java.lang.String,android.support.v7.widget.m$c)> -> <android.support.v4.g.a: void <init>()>"
well_formed_call_should_have_been_allowed,"<com.cisco.anyconnect.vpn.jni.IPsecAuthMode: void <clinit>()> -> <com.cisco.anyconnect.vpn.jni.IPsecAuthMode: void <init>(java.lang.String,int,java.lang.String)>"
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.AppCompatButton: void <init>(android.content.Context,android.util.AttributeSet,int)> -> <android.support.v7.widget.AppCompatTextHelper: void loadFromAttributes(android.util.AttributeSet,int)>"
well_formed_call_should_have_been_allowed,<com.oneaudience.sdk.b.g: java.lang.String b(java.io.InputStream)> -> <java.io.InputStreamReader: void <init>(java.io.InputStream)>
well_formed_call_should_have_been_allowed,"<com.crashlytics.android.core.SessionProtobufHelper: void writeFrame(com.crashlytics.android.core.CodedOutputStream,int,java.lang.StackTraceElement,boolean)> -> <java.lang.StringBuilder: void <init>()>"
well_formed_call_should_have_been_allowed,<android.support.multidex.MultiDexExtractor: boolean verifyZipFile(java.io.File)> -> <java.util.zip.ZipFile: void <init>(java.io.File)>
well_formed_call_should_have_been_allowed,"<com.pixlr.model.font.Font: void <init>(com.pixlr.model.generator.FontGenerator,java.lang.String)> -> <java.util.regex.Pattern: java.lang.String[] split(java.lang.CharSequence)>"
well_formed_call_should_have_been_allowed,"<android.support.design.widget.ValueAnimatorCompat: void addListener(android.support.design.widget.ValueAnimatorCompat$AnimatorListener)> -> <android.support.design.widget.ValueAnimatorCompat$2: void <init>(android.support.design.widget.ValueAnimatorCompat,android.support.design.widget.ValueAnimatorCompat$AnimatorListener)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.tagmanager.zzce: void <init>(android.content.Context,com.google.android.gms.internal.zzafm$zzc,com.google.android.gms.tagmanager.DataLayer,com.google.android.gms.tagmanager.zzr$zza,com.google.android.gms.tagmanager.zzr$zza,com.google.android.gms.tagmanager.zzad)> -> <com.google.android.gms.internal.zzafm$zza: java.util.Map zzOP()>"
well_formed_call_should_have_been_allowed,"<org.osmdroid.util.GeoPoint: void <init>(double,double)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.Toolbar: void <init>(android.content.Context,android.util.AttributeSet,int)> -> <android.text.TextUtils: boolean isEmpty(java.lang.CharSequence)>"
well_formed_call_should_have_been_allowed,<com.a.a.c.a: void <init>(byte[])> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<com.google.android.gms.internal.dk: void <init>(com.google.android.gms.internal.do)> -> <com.google.android.gms.internal.dn: void S()>
well_formed_call_should_have_been_allowed,"<org.apache.cordova.whitelist.WhitelistPlugin: void pluginInitialize()> -> <org.apache.cordova.whitelist.WhitelistPlugin$CustomConfigXmlParser: void <init>(org.apache.cordova.whitelist.WhitelistPlugin,org.apache.cordova.whitelist.WhitelistPlugin$1)>"
well_formed_call_should_have_been_allowed,<com.facebook.common.logging.FLogDefaultLoggingDelegate: java.lang.String prefixTag(java.lang.String)> -> <java.lang.StringBuilder: void <init>()>
well_formed_call_should_have_been_allowed,"<com.pixlr.model.font.a: com.pixlr.model.k a(com.pixlr.model.f,com.pixlr.utilities.Path,java.lang.String,java.lang.String,int)> -> <com.pixlr.model.generator.GeneratorByteFile: void <init>(com.pixlr.utilities.Path)>"
well_formed_call_should_have_been_allowed,<com.facebook.react.uimanager.ReactStylesDiffMap: void <init>(com.facebook.react.bridge.ReadableMap)> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzmo: void <init>(int,boolean,boolean,boolean)> -> <com.google.android.gms.common.internal.safeparcel.zza: void <init>()>"
well_formed_call_should_have_been_allowed,"<thai.mal.dictionary.WordRec: void <init>(java.lang.String,java.lang.String,java.lang.String)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,<android.support.v7.widget.AppCompatDrawableManager: android.support.v7.widget.AppCompatDrawableManager get()> -> <android.support.v7.widget.AppCompatDrawableManager: void <init>()>
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: void <init>(byte[])> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,"<org.apache.cordova.device.Device: boolean execute(java.lang.String,org.json.JSONArray,org.apache.cordova.CallbackContext)> -> <org.json.JSONObject: void <init>()>"
well_formed_call_should_have_been_allowed,"<com.ted.android.interactor.ParseRadioHourEpisodes_Factory: dagger.internal.Factory create(javax.inject.Provider,javax.inject.Provider)> -> <com.ted.android.interactor.ParseRadioHourEpisodes_Factory: void <init>(javax.inject.Provider,javax.inject.Provider)>"
well_formed_call_should_have_been_allowed,"<com.lookout.plugin.account.internal.ae: a.a.c a(d.a.a,d.a.a,d.a.a,d.a.a)> -> <com.lookout.plugin.account.internal.ae: void <init>(d.a.a,d.a.a,d.a.a,d.a.a)>"
well_formed_call_should_have_been_allowed,<com.google.android.gms.internal.zzbqk: void <clinit>()> -> <java.util.concurrent.atomic.AtomicReference: void <init>()>
well_formed_call_should_have_been_allowed,"<com.crashlytics.android.core.SessionProtobufHelper: int getFrameSize(java.lang.StackTraceElement,boolean)> -> <java.lang.StringBuilder: void <init>()>"
well_formed_call_should_have_been_allowed,"<com.crashlytics.android.core.SessionProtobufHelper: int getFrameSize(java.lang.StackTraceElement,boolean)> -> <java.lang.StringBuilder: void <init>()>"
well_formed_call_should_have_been_allowed,<b.b: void <init>(org.w3c.dom.Element)> -> <b.b: void <init>(org.w3c.dom.Element)>
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.bf: void <init>(android.content.Context,android.content.res.TypedArray)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,<com.google.android.gms.ads.internal.client.zzm: void <init>()> -> <com.google.android.gms.internal.zzho: void <init>()>
well_formed_call_should_have_been_allowed,<com.google.android.gms.measurement.internal.zzv: void <init>(com.google.android.gms.measurement.internal.zzt)> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<b.b: void <init>(org.w3c.dom.Element)> -> <org.w3c.dom.NodeList: int getLength()>
well_formed_call_should_have_been_allowed,"<a.a.a.a.a.b.n: void a(java.lang.String,java.util.concurrent.ExecutorService,long,java.util.concurrent.TimeUnit)> -> <java.lang.Thread: void <init>(java.lang.Runnable,java.lang.String)>"
well_formed_call_should_have_been_allowed,<com.google.android.gms.internal.zzdk: void <clinit>()> -> <com.google.android.gms.internal.zzdk$2: void <init>()>
well_formed_call_should_have_been_allowed,"<android.support.multidex.b: java.util.List a(android.content.Context,java.io.File,java.io.File)> -> <java.util.ArrayList: void <init>(int)>"
well_formed_call_should_have_been_allowed,"<com.facebook.react.XReactInstanceManagerImpl: void processPackage(com.facebook.react.ReactPackage,com.facebook.react.bridge.ReactApplicationContext,java.util.List,java.util.Map,com.facebook.react.bridge.JavaScriptModuleRegistry$Builder)> -> <com.facebook.react.EagerModuleProvider: void <init>(com.facebook.react.bridge.NativeModule)>"
well_formed_call_should_have_been_allowed,<com.b.a.o: com.b.a.i a(org.w3c.dom.Node)> -> <com.b.a.k: void <init>(java.lang.String)>
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.bo: void <init>(android.content.Context,android.util.AttributeSet,int)> -> <android.support.v7.widget.ar: android.support.v7.widget.ar a()>"
well_formed_call_should_have_been_allowed,"<thai.mal.dictionary.WordRec: void <init>(java.lang.String,java.lang.String,java.lang.String)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.measurement.internal.zzp: java.lang.String zza(boolean,java.lang.String,java.lang.Object,java.lang.Object,java.lang.Object)> -> <java.lang.StringBuilder: void <init>()>"
well_formed_call_should_have_been_allowed,"<org.apache.cordova.CallbackContext: void <init>(java.lang.String,org.apache.cordova.CordovaWebView)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,<com.startapp.android.publish.g.a.e.c: byte[] a(java.lang.String)> -> <java.lang.StringBuilder: void <init>(int)>
well_formed_call_should_have_been_allowed,"<com.darkhorse.digital.provider.UriType: void <init>(java.lang.String,int)> -> <java.lang.Enum: void <init>(java.lang.String,int)>"
well_formed_call_should_have_been_allowed,"<com.a.a.ai: int a(java.lang.StackTraceElement,boolean)> -> <java.lang.StringBuilder: void <init>()>"
well_formed_call_should_have_been_allowed,<com.google.android.gms.internal.zzjf: void <init>()> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<com.google.android.gms.b.si: void <init>()> -> <com.google.android.gms.b.sh: void <init>()>
well_formed_call_should_have_been_allowed,<android.support.v4.graphics.drawable.DrawableWrapperHoneycomb: void <init>(android.graphics.drawable.Drawable)> -> <android.support.v4.graphics.drawable.DrawableWrapperDonut: void <init>(android.graphics.drawable.Drawable)>
well_formed_call_should_have_been_allowed,<com.google.android.gms.internal.zzarg: void <init>(int)> -> <com.google.android.gms.internal.zzarg: int idealIntArraySize(int)>
well_formed_call_should_have_been_allowed,"<com.crashlytics.android.answers.AnswersEventsHandler: void processEvent(com.crashlytics.android.answers.SessionEvent$Builder,boolean,boolean)> -> <com.crashlytics.android.answers.AnswersEventsHandler$6: void <init>(com.crashlytics.android.answers.AnswersEventsHandler,com.crashlytics.android.answers.SessionEvent$Builder,boolean)>"
well_formed_call_should_have_been_allowed,<com.neatplug.u3d.plugins.common.d: void <init>()> -> <java.lang.String: boolean startsWith(java.lang.String)>
well_formed_call_should_have_been_allowed,<com.startapp.android.publish.g.a.e.c: byte[] a(java.lang.String)> -> <java.lang.StringBuilder: void <init>(int)>
well_formed_call_should_have_been_allowed,<io.fabric.sdk.android.services.common.CommonUtils: java.lang.String createInstanceIdFrom(java.lang.String[])> -> <java.util.ArrayList: void <init>()>
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.AppCompatButton: void <init>(android.content.Context,android.util.AttributeSet,int)> -> <android.support.v7.widget.AppCompatTextHelper: void applyCompoundDrawablesTints()>"
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: void <init>(byte[])> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<org.osmdroid.util.GeoPoint: void <init>(android.location.Location)> -> <android.location.Location: double getLatitude()>
well_formed_call_should_have_been_allowed,"<com.pixlr.model.effect.e: com.pixlr.model.k a(com.pixlr.model.f,com.pixlr.utilities.Path,java.lang.String,java.lang.String,int)> -> <com.pixlr.model.effect.Light: void <init>(com.pixlr.model.generator.g,com.pixlr.model.generator.ParcelableImageGenerator,java.lang.String)>"
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.AppCompatImageView: void <init>(android.content.Context,android.util.AttributeSet,int)> -> <android.support.v7.widget.AppCompatDrawableManager: android.support.v7.widget.AppCompatDrawableManager get()>"
well_formed_call_should_have_been_allowed,<com.b.a.b.b: com.b.a.b.b a(java.lang.String)> -> <com.b.a.b.b: void <init>(byte[])>
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.AppCompatImageView: void <init>(android.content.Context,android.util.AttributeSet,int)> -> <android.support.v7.widget.AppCompatBackgroundHelper: void <init>(android.view.View)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzdq: void <clinit>()> -> <android.support.v4.util.SimpleArrayMap: java.lang.Object put(java.lang.Object,java.lang.Object)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.ads.AdView: void <init>(android.content.Context,android.util.AttributeSet)> -> <com.google.android.gms.ads.BaseAdView: void <init>(android.content.Context,android.util.AttributeSet,int)>"
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.AppCompatBackgroundHelper: void <init>(android.view.View,android.support.v7.widget.AppCompatDrawableManager)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,<android.support.v7.widget.AppCompatBackgroundHelper: void <init>(android.view.View)> -> <android.support.v7.widget.AppCompatDrawableManager: android.support.v7.widget.AppCompatDrawableManager get()>
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzqa: void <init>(int,int,boolean,boolean)> -> <java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>"
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: com.crashlytics.android.core.ByteString copyFromUtf8(java.lang.String)> -> <com.crashlytics.android.core.ByteString: void <init>(byte[])>
well_formed_call_should_have_been_allowed,<com.facebook.ads.internal.adapters.d: void <clinit>()> -> <java.lang.Enum: int ordinal()>
well_formed_call_should_have_been_allowed,<android.support.percent.a: void <init>(android.view.ViewGroup)> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,"<okhttp3.CipherSuite: void <init>(java.lang.String,int,java.lang.String,int,int,int,int)> -> <java.lang.Enum: void <init>(java.lang.String,int)>"
well_formed_call_should_have_been_allowed,<com.startapp.android.publish.StartAppAd: void registerBroadcastReceiver(java.lang.String)> -> <android.content.IntentFilter: void <init>(java.lang.String)>
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzid: void <init>(android.app.Activity,android.view.ViewTreeObserver$OnGlobalLayoutListener,android.view.ViewTreeObserver$OnScrollChangedListener)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,"<thai.mal.dictionary.WordRec: void <init>(java.lang.String,java.lang.String,java.lang.String)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: com.crashlytics.android.core.ByteString copyFromUtf8(java.lang.String)> -> <com.crashlytics.android.core.ByteString: void <init>(byte[])>
well_formed_call_should_have_been_allowed,"<android.support.v4.widget.ScrollerCompat: void <init>(int,android.content.Context,android.view.animation.Interpolator)> -> <android.support.v4.widget.ScrollerCompat$ScrollerCompatImplIcs: void <init>()>"
well_formed_call_should_have_been_allowed,"<android.support.v7.app.AppCompatViewInflater: android.view.View createView(android.view.View,java.lang.String,android.content.Context,android.util.AttributeSet,boolean,boolean,boolean,boolean)> -> <android.support.v7.widget.AppCompatImageView: void <init>(android.content.Context,android.util.AttributeSet)>"
well_formed_call_should_have_been_allowed,"<android.support.v7.content.res.AppCompatResources$ColorStateListCacheEntry: void <init>(android.content.res.ColorStateList,android.content.res.Configuration)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,"<bek: void <init>(bek$a,bek$1)> -> <bek: void <init>(bek$a)>"
well_formed_call_should_have_been_allowed,<org.apache.cordova.CallbackContext: void success()> -> <org.apache.cordova.PluginResult: void <init>(org.apache.cordova.PluginResult$Status)>
well_formed_call_should_have_been_allowed,"<com.uc.base.system.a.b: void <init>(java.lang.String,int,android.content.IntentFilter)> -> <java.lang.Enum: void <init>(java.lang.String,int)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzjx: android.os.Bundle zza(android.content.Context,com.google.android.gms.internal.zzjz,java.lang.String)> -> <java.util.ArrayList: void <init>()>"
well_formed_call_should_have_been_allowed,"<com.ftw_and_co.happn.tracker.core.UATracker_Factory: void <init>(javax.inject.Provider,javax.inject.Provider,javax.inject.Provider,javax.inject.Provider,javax.inject.Provider)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,<com.google.android.gms.common.util.g: void <init>()> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.AppCompatTextView: void <init>(android.content.Context,android.util.AttributeSet,int)> -> <ok: android.content.Context a(android.content.Context)>"
well_formed_call_should_have_been_allowed,<android.support.graphics.drawable.PathParser: float[] getFloats(java.lang.String)> -> <android.support.graphics.drawable.PathParser$ExtractFloatResult: void <init>(android.support.graphics.drawable.PathParser$1)>
well_formed_call_should_have_been_allowed,"<com.crashlytics.android.core.SessionProtobufHelper: int getFrameSize(java.lang.StackTraceElement,boolean)> -> <java.lang.StringBuilder: void <init>()>"
well_formed_call_should_have_been_allowed,<okhttp3.CipherSuite: void <init>(java.lang.String)> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<com.android.launcher3.gl: void <clinit>()> -> <java.lang.Math: float abs(float)>
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.TintTypedArray: android.support.v7.widget.TintTypedArray obtainStyledAttributes(android.content.Context,android.util.AttributeSet,int[],int,int)> -> <android.support.v7.widget.TintTypedArray: void <init>(android.content.Context,android.content.res.TypedArray)>"
well_formed_call_should_have_been_allowed,<com.b.a.k: void <init>(java.lang.String)> -> <com.b.a.i: void <init>()>
well_formed_call_should_have_been_allowed,"<com.squareup.picasso.Dispatcher: void <init>(android.content.Context,java.util.concurrent.ExecutorService,android.os.Handler,com.squareup.picasso.Downloader,com.squareup.picasso.Cache,com.squareup.picasso.Stats)> -> <java.util.LinkedHashMap: void <init>()>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzdc: void <clinit>()> -> <com.google.android.gms.internal.zzcy: com.google.android.gms.internal.zzcy zzb(int,java.lang.String)>"
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: void <init>(byte[])> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<com.google.android.gms.internal.zzacx: com.google.android.gms.internal.zzacw zzaP(android.content.Context)> -> <com.google.android.gms.internal.zzacw: void <init>(android.content.Context)>
well_formed_call_should_have_been_allowed,<android.support.v4.view.LayoutInflaterCompat: void <clinit>()> -> <android.support.v4.view.LayoutInflaterCompat$LayoutInflaterCompatImplV11: void <init>()>
well_formed_call_should_have_been_allowed,<com.google.inject.internal.util.$CustomConcurrentHashMap$Impl$Segment: java.util.concurrent.atomic.AtomicReferenceArray newEntryArray(int)> -> <java.util.concurrent.atomic.AtomicReferenceArray: void <init>(int)>
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: com.crashlytics.android.core.ByteString copyFromUtf8(java.lang.String)> -> <com.crashlytics.android.core.ByteString: void <init>(byte[])>
well_formed_call_should_have_been_allowed,"<com.b.a.b.v: int a(java.lang.StackTraceElement,boolean)> -> <java.lang.StringBuilder: void <init>()>"
